Zipcode,lat,Long,City,State
72025,35.043093,-93.006896,HOMEWOOD,AR
72025,35.043093,-93.006896,PONTOON,AR
72025,35.043093,-93.006896,ROUND MOUNTAIN,AR
72026,34.505369,-91.302135,CASSCOE,AR
72027,35.365909,-92.578767,CATHOLIC POINT,AR
72027,35.365909,-92.578767,CENTER RIDGE,AR
72027,35.365909,-92.578767,LICK MOUNTAIN,AR
72027,35.365909,-92.578767,MIDDLETON,AR
72028,35.5192,-92.4068,CHOCTAW,AR
72029,34.697068,-91.293475,CLARENDON,AR
72030,35.423473,-92.679421,BEVERAGE TOWN,AR
72030,35.423473,-92.679421,CLEVELAND,AR
72031,35.586064,-92.483551,ALREAD,AR
72031,35.586064,-92.483551,BOTKINBURG,AR
72031,35.586064,-92.483551,CLINTON,AR
72031,35.586064,-92.483551,CRABTREE,AR
72031,35.586064,-92.483551,CULPEPER,AR
72031,35.586064,-92.483551,FORMOSA,AR
72031,35.586064,-92.483551,KOCH RIDGE,AR
72031,35.586064,-92.483551,PLANT,AR
72031,35.586064,-92.483551,REX,AR
72031,35.586064,-92.483551,RUPERT,AR
72031,35.586064,-92.483551,WALNUT GROVE,AR
72032,35.075467,-92.434014,BERYL,AR
72032,35.075467,-92.434014,BRUMLEY,AR
72032,35.075467,-92.434014,CENTRAL BAPTIST COLLEGE,AR
72032,35.075467,-92.434014,CONWAY,AR
72032,35.075467,-92.434014,GLEASON,AR
72032,35.075467,-92.434014,GOLD CREEK,AR
72032,35.075467,-92.434014,GOLD LAKE ESTATES,AR
72032,35.075467,-92.434014,PRESTON,AR
72032,35.075467,-92.434014,SALTILLO,AR
72032,35.075467,-92.434014,SKUNKHOLLOW,AR
72033,35.0886,-92.4419,CONWAY,AR
72034,35.075,-92.4716,CONWAY,AR
72035,35.0794,-92.4543,CONWAY,AR
72035,35.0794,-92.4543,UCA,AR
72035,35.0794,-92.4543,UNIV OF CENTRAL,AR
72035,35.0794,-92.4543,UNIVERSITY OF CENTRAL AR,AR
72036,35.011873,-91.25449,COTTON PLANT,AR
72036,35.011873,-91.25449,MABERRY,AR
72037,34.5386,-91.8738,COY,AR
72038,34.438327,-91.269079,CROCKETTS BLF,AR
72038,34.438327,-91.269079,CROCKETTS BLUFF,AR
72039,35.339128,-92.403608,DAMASCUS,AR
72039,35.339128,-92.403608,GRAVESVILLE,AR
72039,35.339128,-92.403608,MARTINVILLE,AR
72039,35.339128,-92.403608,TWIN GROVES,AR
72040,34.955641,-91.523992,CHILDRESS,AR
72040,34.955641,-91.523992,DES ARC,AR
72040,34.955641,-91.523992,FOUR MILE CORNER,AR
72040,34.955641,-91.523992,HAYLEY,AR
72040,34.955641,-91.523992,LITTLE DIXIE,AR
72040,34.955641,-91.523992,SAND HILL,AR
72041,34.745671,-91.469456,DE VALLS BLF,AR
72041,34.745671,-91.469456,DE VALLS BLUFF,AR
72041,34.745671,-91.469456,DEVALLS BLUFF,AR
72041,34.745671,-91.469456,TOLLVILLE,AR
72042,34.283347,-91.325156,DE LUCE,AR
72042,34.283347,-91.325156,DE WITT,AR
72042,34.283347,-91.325156,DEWITT,AR
72043,35.633263,-91.261873,DIAZ,AR
72044,35.624351,-92.160568,BREWER,AR
72044,35.624351,-92.160568,EDGEMONT,AR
72044,35.624351,-92.160568,PARMA,AR
72045,35.141743,-92.07641,EL PASO,AR
72046,34.53785,-91.921595,ALLPORT,AR
72046,34.53785,-91.921595,BLAKEMORE,AR
72046,34.53785,-91.921595,BREDLOW CORNER,AR
72046,34.53785,-91.921595,COBBS,AR
72046,34.53785,-91.921595,ENGLAND,AR
72046,34.53785,-91.921595,ESTES,AR
72046,34.53785,-91.921595,FERDA,AR
72046,34.53785,-91.921595,GERIDGE,AR
72046,34.53785,-91.921595,RYAN,AR
72046,34.53785,-91.921595,SEATON,AR
72046,34.53785,-91.921595,SEATON DUMP,AR
72046,34.53785,-91.921595,TOMBERLIN,AR
72046,34.53785,-91.921595,WAMPOO,AR
72047,35.220931,-92.217212,BARNEY,AR
72047,35.220931,-92.217212,ENOLA,AR
72048,34.28965,-91.136323,ETHEL,AR
72051,35.814005,-92.322432,FOX,AR
72051,35.814005,-92.322432,MOZART,AR
72052,35.1394,-91.7864,GARNER,AR
72053,34.708292,-92.227644,COLLEGE STA,AR
72053,34.708292,-92.227644,COLLEGE STATION,AR
72053,34.708292,-92.227644,GENEVIA,AR
72055,34.109348,-91.368758,ARKANSAS POST NATIONAL MEMOR,AR
72055,34.109348,-91.368758,GILLETT,AR
72057,34.14741,-92.316418,GRAPEVINE,AR
72058,35.236993,-92.375736,GREENBRIER,AR
72058,35.236993,-92.375736,LINDER,AR
72058,35.236993,-92.375736,MCGINTYTOWN,AR
72058,35.236993,-92.375736,PLEASANT VALLEY,AR
72058,35.236993,-92.375736,REPUBLICAN,AR
72058,35.236993,-92.375736,SPRINGHILL,AR
72059,35.1552,-91.343,GREGORY,AR
72060,35.091184,-91.584511,GRIFFITHVILLE,AR
72061,35.311481,-92.275059,GUY,AR
72063,35.320423,-92.749606,HATTIEVILLE,AR
72063,35.320423,-92.749606,MACEDONIA,AR
72063,35.320423,-92.749606,OLD HICKORY,AR
72063,35.320423,-92.749606,ROBERTSVILLE,AR
72064,34.781079,-91.592888,CENTER POINT,AR
72064,34.781079,-91.592888,HAZEN,AR
72064,34.781079,-91.592888,SCREETON,AR
72065,34.52109,-92.297432,EAST END,AR
72065,34.52109,-92.297432,HENSLEY,AR
72066,34.9901,-91.746,HICKORY PLAINS,AR
72066,34.9901,-91.746,HICKORY PLNS,AR
72067,35.564065,-92.164901,GREERS FERRY,AR
72067,35.564065,-92.164901,HIGDEN,AR
72068,35.169853,-91.708333,HIGGINSON,AR
72068,35.169853,-91.708333,HIGGSON,AR
72069,34.584347,-91.148739,BLACKTON,AR
72069,34.584347,-91.148739,HOLLY GROVE,AR
72069,34.584347,-91.148739,LAWRENCEVILLE,AR
72069,34.584347,-91.148739,PALMER,AR
72069,34.584347,-91.148739,PINE CITY,AR
72069,34.584347,-91.148739,RAYMOND,AR
72070,35.023369,-92.710473,HOUSTON,AR
72070,35.023369,-92.710473,OAKGROVE,AR
72070,35.023369,-92.710473,STONY POINT,AR
72072,34.516932,-91.765029,HUMNOKE,AR
72073,34.396301,-91.662019,HUMPHREY,AR
72074,35.04369,-91.120296,HUNTER,AR
72075,35.640464,-91.304124,JACKSONPORT,AR
72076,34.879419,-92.122445,AIR BASE,AR
72076,34.879419,-92.122445,GRAVEL RIDGE,AR
72076,34.879419,-92.122445,JACKSONVILLE,AR
72076,34.879419,-92.122445,JAX,AR
72076,34.879419,-92.122445,LITTLE ROCK AFB,AR
72076,34.879419,-92.122445,LR AFB,AR
72076,34.879419,-92.122445,LR AIRFORCE BASE,AR
72076,34.879419,-92.122445,LRAFB,AR
72076,34.879419,-92.122445,MACON,AR
72078,34.8676,-92.1221,JACKSONVILLE,AR
72079,34.401717,-92.202722,JEFFERSON,AR
72080,35.567694,-92.827562,GOBBLERS POINT,AR
72080,35.567694,-92.827562,JERUSALEM,AR
72080,35.567694,-92.827562,LOST CORNER,AR
72081,35.319143,-91.651489,JUDSONIA,AR
72081,35.319143,-91.651489,PROVIDENCE,AR
72081,35.319143,-91.651489,STEPROCK,AR
72082,35.233947,-91.670482,KENSEH,AR
72082,35.233947,-91.670482,KENSEN,AR
72082,35.233947,-91.670482,KENSETT,AR
72083,34.604268,-92.01479,KEO,AR
72084,34.17618,-92.654638,BRUSH CREEK,AR
72084,34.17618,-92.654638,LEOLA,AR
72084,34.17618,-92.654638,LONO,AR
72084,34.17618,-92.654638,WILLOW,AR
72085,35.362742,-91.827507,LETONA,AR
72086,34.7964,-91.909495,BAYOU METRO,AR
72086,34.7964,-91.909495,FURLOW,AR
72086,34.7964,-91.909495,LONOKE,AR
72086,34.7964,-91.909495,PETTUS,AR
72086,34.7964,-91.909495,WATTENSAW,AR
72087,34.581202,-92.823607,LONSDALE,AR
72087,34.581202,-92.823607,OWENSVILLE,AR
72088,35.598238,-92.263589,FAIRFIELD BAY,AR
72088,35.598238,-92.263589,SHIRLEY,AR
72089,34.5958,-92.4888,BRYANT,AR
72099,34.908539,-92.117229,JACKSONVILLE,AR
72099,34.908539,-92.117229,LITTLE RCK AFB,AR
72099,34.908539,-92.117229,LITTLE ROCK AFB,AR
72099,34.908539,-92.117229,LITTLE ROCK AIR FORCE BASE,AR
72099,34.908539,-92.117229,LR AFB,AR
72099,34.908539,-92.117229,LRAFB,AR
72101,35.224432,-91.152915,FAIR OAKS,AR
72101,35.224432,-91.152915,GRAYS,AR
72101,35.224432,-91.152915,HILLEMANN,AR
72101,35.224432,-91.152915,HOWELL,AR
72101,35.224432,-91.152915,MC CRORY,AR
72101,35.224432,-91.152915,MCCRORY,AR
72101,35.224432,-91.152915,MORTON,AR
72101,35.224432,-91.152915,PUMPKIN BEND,AR
72101,35.224432,-91.152915,RIVERSIDE,AR
72101,35.224432,-91.152915,WIVILLE,AR
72102,35.125583,-91.825083,MC RAE,AR
72102,35.125583,-91.825083,MCRAE,AR
72103,34.598551,-92.381692,MABELVALE,AR
72103,34.598551,-92.381692,ROYAL OAK,AR
72103,34.598551,-92.381692,SHANNON HILLS,AR
72104,34.364093,-92.814605,BROWN SPRINGS,AR
72104,34.364093,-92.814605,BUTTERFIELD,AR
72104,34.364093,-92.814605,DURIAN,AR
72104,34.364093,-92.814605,GIFFORD,AR
72104,34.364093,-92.814605,GLEN ROSE,AR
72104,34.364093,-92.814605,MAGNET COVE,AR
72104,34.364093,-92.814605,MALVERN,AR
72104,34.364093,-92.814605,PERLA,AR
72104,34.364093,-92.814605,ROCKPORT,AR
72104,34.364093,-92.814605,ROLLA,AR
72104,34.364093,-92.814605,SOCIAL HILL,AR
72105,34.437118,-92.892789,JONES MILL,AR
72105,34.437118,-92.892789,MALVERN,AR
72106,34.969848,-92.424838,LOLLIE,AR
72106,34.969848,-92.424838,MAYFLOWER,AR
72107,35.145915,-92.546489,MENIFEE,AR
72108,34.726737,-91.109581,MONROE,AR
72110,35.156491,-92.758587,DABNEY,AR
72110,35.156491,-92.758587,HICKORY HILL,AR
72110,35.156491,-92.758587,LANTY,AR
72110,35.156491,-92.758587,LEWISBURG,AR
72110,35.156491,-92.758587,MORRILTON,AR
72110,35.156491,-92.758587,OPPELO,AR
72110,35.156491,-92.758587,RIVERVIEW,AR
72110,35.156491,-92.758587,SANDTOWN,AR
72110,35.156491,-92.758587,WESLEY CHAPEL,AR
72111,35.227869,-92.13033,GARLAND SPRINGS,AR
72111,35.227869,-92.13033,HAMMONSVILLE,AR
72111,35.227869,-92.13033,MOUNT VERNON,AR
72112,35.586065,-91.246954,ALGOA,AR
72112,35.586065,-91.246954,AUVERGNE,AR
72112,35.586065,-91.246954,BENGALL,AR
72112,35.586065,-91.246954,BLACKVILLE,AR
72112,35.586065,-91.246954,FITZGERALD,AR
72112,35.586065,-91.246954,INGLESIDE,AR
72112,35.586065,-91.246954,JOHNSTOWN,AR
72112,35.586065,-91.246954,MURPHYS CORNER,AR
72112,35.586065,-91.246954,NEW PR,AR
72112,35.586065,-91.246954,NEWPORT,AR
72112,35.586065,-91.246954,REMMEL,AR
72112,35.586065,-91.246954,WELDON,AR
72113,34.854746,-92.399815,MAUMELLE,AR
72113,34.854746,-92.399815,N LITTLE ROCK,AR
72113,34.854746,-92.399815,NLR,AR
72113,34.854746,-92.399815,NO LITTLE ROCK,AR
72113,34.854746,-92.399815,NORTH LITTLE ROCK,AR
72114,34.763924,-92.264631,N L R,AR
72114,34.763924,-92.264631,N LITTLE ROCK,AR
72114,34.763924,-92.264631,NLR,AR
72114,34.763924,-92.264631,NO LITTLE ROCK,AR
72114,34.763924,-92.264631,NORTH LITTLE ROCK,AR
72114,34.763924,-92.264631,VETERANS ADMIN FAC,AR
72114,34.763924,-92.264631,VETERANS ADMIN. FAC.,AR
72114,34.763924,-92.264631,VETERANS ADMINISTRATION FACI,AR
72115,34.7789,-92.2694,N LITTLE ROCK,AR
72115,34.7789,-92.2694,NLR,AR
72115,34.7789,-92.2694,NO LITTLE ROCK,AR
72115,34.7789,-92.2694,NORTH LITTLE ROCK,AR
72116,34.799541,-92.247646,N L R,AR
72116,34.799541,-92.247646,N LITTLE ROCK,AR
72116,34.799541,-92.247646,N LR,AR
72116,34.799541,-92.247646,NLR,AR
72116,34.799541,-92.247646,NO LITTLE ROCK,AR
72116,34.799541,-92.247646,NORTH LITTLE ROCK,AR
72117,34.777238,-92.179137,BAUCUM,AR
72117,34.777238,-92.179137,BOOKER,AR
72117,34.777238,-92.179137,GALLOWAY,AR
72117,34.777238,-92.179137,MARCHE,AR
72117,34.777238,-92.179137,MCALMONT,AR
72117,34.777238,-92.179137,N L R,AR
72117,34.777238,-92.179137,N LITTLE ROCK,AR
72117,34.777238,-92.179137,N LR,AR
72117,34.777238,-92.179137,NLR,AR
72117,34.777238,-92.179137,NO LITTLE ROCK,AR
72117,34.777238,-92.179137,NORTH LITTLE ROCK,AR
72117,34.777238,-92.179137,RIXEY,AR
72118,34.813269,-92.302297,BLUE HILL,AR
72118,34.813269,-92.302297,CRYSTAL HILL,AR
72118,34.813269,-92.302297,JEFFERY,AR
72118,34.813269,-92.302297,MAUMELLE,AR
72118,34.813269,-92.302297,N L R,AR
72118,34.813269,-92.302297,N LITTLE ROCK,AR
72118,34.813269,-92.302297,N LR,AR
72118,34.813269,-92.302297,NLR,AR
72118,34.813269,-92.302297,NO LITTLE ROCK,AR
72118,34.813269,-92.302297,NORTH LITTLE ROCK,AR
72118,34.813269,-92.302297,WEST MARCHE,AR
72119,34.7789,-92.2694,N LITTLE ROCK,AR
72119,34.7789,-92.2694,NLR,AR
72119,34.7789,-92.2694,NO LITTLE ROCK,AR
72119,34.7789,-92.2694,NORTH LITTLE ROCK,AR
72120,34.855962,-92.219977,N LITTLE ROCK,AR
72120,34.855962,-92.219977,NLR,AR
72120,34.855962,-92.219977,NO LITTLE ROCK,AR
72120,34.855962,-92.219977,NORTH LITTLE ROCK,AR
72120,34.855962,-92.219977,SHERWOOD,AR
72121,35.432905,-91.819014,DAVENPORT,AR
72121,35.432905,-91.819014,DEWEY,AR
72121,35.432905,-91.819014,HICKORY FLAT,AR
72121,35.432905,-91.819014,LITTLE RED,AR
72121,35.432905,-91.819014,MCJESTER,AR
72121,35.432905,-91.819014,PANGBURN,AR
72122,34.774077,-92.754909,PARON,AR
72123,35.256759,-91.238199,PATTERSON,AR
72124,34.7789,-92.2694,N LITTLE ROCK,AR
72124,34.7789,-92.2694,NLR,AR
72124,34.7789,-92.2694,NO LITTLE ROCK,AR
72124,34.7789,-92.2694,NORTH LITTLE ROCK,AR
72124,34.7789,-92.2694,SHERWOOD,AR
72125,35.056424,-92.794323,PERRY,AR
72126,34.965699,-92.868412,APLIN,AR
72126,34.965699,-92.868412,CHERRY HILL,AR
72126,34.965699,-92.868412,DEBERRIE,AR
72126,34.965699,-92.868412,NIMROD,AR
72126,34.965699,-92.868412,PERRYVILLE,AR
72126,34.965699,-92.868412,THORNBURG,AR
72126,34.965699,-92.868412,WILLIAMS JUNCTION,AR
72127,35.155206,-92.619753,HILL CREEK,AR
72127,35.155206,-92.619753,PLUMERVILLE,AR
72128,34.32012,-92.639844,POYEN,AR
72129,34.330808,-92.543499,BUIE,AR
72129,34.330808,-92.543499,PRATTSVILLE,AR
72130,35.638247,-92.066126,PRIM,AR
72130,35.638247,-92.066126,WOODROW,AR
72131,35.402236,-92.202049,ENDERS,AR
72131,35.402236,-92.202049,FAIRBANKS,AR
72131,35.402236,-92.202049,PEARSON,AR
72131,35.402236,-92.202049,QUITMAN,AR
72132,34.443452,-92.185404,KEARNEY,AR
72132,34.443452,-92.185404,ORION,AR
72132,34.443452,-92.185404,REDFIELD,AR
72133,34.165734,-91.571699,REYDELL,AR
72134,34.640886,-91.389207,ABERDEEN,AR
72134,34.640886,-91.389207,LOOKOUT STORE,AR
72134,34.640886,-91.389207,PRESTON FERRY,AR
72134,34.640886,-91.389207,ROE,AR
72135,34.880442,-92.551421,NATURAL STEPS,AR
72135,34.880442,-92.551421,NORTHPOINT,AR
72135,34.880442,-92.551421,PINNACLE,AR
72135,34.880442,-92.551421,ROLAND,AR
72136,35.230036,-92.01106,GRAVEL HILL,AR
72136,35.230036,-92.01106,ROMANCE,AR
72137,35.341123,-92.061412,ROSE BUD,AR
72137,35.341123,-92.061412,SIDON,AR
72139,35.36083,-91.508751,RUSSELL,AR
72140,34.383661,-91.15428,SAINT CHARLES,AR
72141,35.51921,-92.664885,SCOTLAND,AR
72142,34.689349,-92.07792,HAMITER,AR
72142,34.689349,-92.07792,KERR,AR
72142,34.689349,-92.07792,SCOTT,AR
72142,34.689349,-92.07792,TOLTEC,AR
72143,35.239022,-91.737762,GEORGETOWN,AR
72143,35.239022,-91.737762,SEARCY,AR
72145,35.2526,-91.7429,SEARCY,AR
72149,35.2486,-91.7278,SEARCY,AR
72150,34.31985,-92.393194,CANE CREEK,AR
72150,34.31985,-92.393194,CENTER GROVE,AR
72150,34.31985,-92.393194,PRAGUE,AR
72150,34.31985,-92.393194,SHERIDAN,AR
72150,34.31985,-92.393194,SOUTH SHERIDAN,AR
72152,34.352844,-91.980788,HAYWOOD,AR
72152,34.352844,-91.980788,PASTORIA,AR
72152,34.352844,-91.980788,SHERRILL,AR
72153,35.619538,-92.325899,EGLANTINE,AR
72153,35.619538,-92.325899,LEXINGTON,AR
72153,35.619538,-92.325899,RUSHING,AR
72153,35.619538,-92.325899,SHIRLEY,AR
72156,35.284619,-92.675401,ARTHUR,AR
72156,35.284619,-92.675401,CYPRESS VALLEY,AR
72156,35.284619,-92.675401,SOLGOHACHIA,AR
72157,35.290158,-92.557153,BIRD TOWN,AR
72157,35.290158,-92.557153,MALLET TOWN,AR
72157,35.290158,-92.557153,SPRINGFIELD,AR
72158,34.5644,-92.5866,BENTON,AR
72160,34.479852,-91.538541,BAYOU METO,AR
72160,34.479852,-91.538541,BRUMMITT,AR
72160,34.479852,-91.538541,FARELLY LAKE,AR
72160,34.479852,-91.538541,LODGE CORNER,AR
72160,34.479852,-91.538541,ONE HORSE STORE,AR
72160,34.479852,-91.538541,SLOVAC,AR
72160,34.479852,-91.538541,STUTTGART,AR
72164,34.6863,-92.2422,SWEET HOME,AR
72165,35.594246,-91.450524,THIDA,AR
72166,34.061917,-91.248285,NADY,AR
72166,34.061917,-91.248285,TICHNOR,AR
72167,34.433276,-92.660876,FENTER,AR
72167,34.433276,-92.660876,TRASKWOOD,AR
72168,34.434204,-91.985857,TUCKER,AR
72169,35.391629,-91.229278,TUPELO,AR
72170,34.576099,-91.46138,ULM,AR
72173,35.102318,-92.221485,HOLLAND,AR
72173,35.102318,-92.221485,NAYLOR,AR
72173,35.102318,-92.221485,OTTO,AR
72173,35.102318,-92.221485,VILONIA,AR
72175,34.351954,-91.77681,WABBASEKA,AR
72176,35.008529,-91.922443,BUTLERVILLE,AR
72176,35.008529,-91.922443,SYLVANIA,AR
72176,35.008529,-91.922443,WARD,AR
72178,35.2069,-91.6141,WEST POINT,AR
72179,35.505158,-91.870848,HIRAM,AR
72179,35.505158,-91.870848,WILBURN,AR
72180,34.528857,-92.211758,WOODSON,AR
72181,35.163915,-92.452977,WOOSTER,AR
72182,34.4673,-92.0326,PLUM BAYOU,AR
72182,34.4673,-92.0326,WRIGHT,AR
72183,34.600398,-92.195136,TAFTON,AR
72183,34.600398,-92.195136,TAFTON-WRIGHTVILLE,AR
72183,34.600398,-92.195136,WRIGHTSVILLE,AR
72189,35.2561,-91.2,AMERICAN GREETING CARD,AR
72189,35.2561,-91.2,MC CRORY,AR
72190,34.7789,-92.2694,N LITTLE ROCK,AR
72190,34.7789,-92.2694,NLR,AR
72190,34.7789,-92.2694,NO LITTLE ROCK,AR
72190,34.7789,-92.2694,NORTH LITTLE ROCK,AR
72198,34.772,-92.2717,N LITTLE ROCK,AR
72198,34.772,-92.2717,NORTH LITTLE ROCK,AR
72198,34.772,-92.2717,SCHOLASTIC PARCELS,AR
72199,34.8707,-92.3002,CAMP ROBINSON,AR
72199,34.8707,-92.3002,N LITTLE ROCK,AR
72199,34.8707,-92.3002,NLR,AR
72199,34.8707,-92.3002,NO LITTLE ROCK,AR
72199,34.8707,-92.3002,NORTH LITTLE ROCK,AR
72201,34.745692,-92.279879,LITTLE ROCK,AR
72202,34.739224,-92.277654,LITTLE ROCK,AR
72203,34.7463,-92.2894,LITTLE ROCK,AR
72204,34.729159,-92.340193,LITTLE ROCK,AR
72205,34.752391,-92.335501,LITTLE ROCK,AR
72206,34.690671,-92.268655,LITTLE ROCK,AR
72207,34.771291,-92.342423,CAMMACK VILLAGE,AR
72207,34.771291,-92.342423,CAMMACK VLG,AR
72207,34.771291,-92.342423,LITTLE ROCK,AR
72209,34.674192,-92.355578,LITTLE ROCK,AR
72210,34.71542,-92.470874,LITTLE ROCK,AR
72211,34.749723,-92.413453,LITTLE ROCK,AR
72212,34.783505,-92.408078,LITTLE ROCK,AR
72214,34.7463,-92.2894,LITTLE ROCK,AR
72215,34.7463,-92.2894,LITTLE ROCK,AR
72216,34.6537,-92.2489,LITTLE ROCK,AR
72217,34.7463,-92.2894,LITTLE ROCK,AR
72219,34.6803,-92.3452,LITTLE ROCK,AR
72221,34.7463,-92.2894,LITTLE ROCK,AR
72222,34.8025,-92.4398,LITTLE ROCK,AR
72223,34.796399,-92.46821,LITTLE ROCK,AR
72225,34.7463,-92.2894,LITTLE ROCK,AR
72227,34.771024,-92.371171,LITTLE ROCK,AR
72231,34.7463,-92.2894,LITTLE ROCK,AR
72231,34.7463,-92.2894,N LITTLE ROCK,AR
72231,34.7463,-92.2894,NLR,AR
72231,34.7463,-92.2894,NORTH LITTLE ROCK,AR
72260,34.7476,-92.2814,LITTLE ROCK,AR
72295,34.7463,-92.2894,LITTLE ROCK,AR
72301,35.150009,-90.176364,WEST MEMPHIS,AR
72303,35.1463,-90.1844,WEST MEMPHIS,AR
72310,35.8862,-89.7471,ARMOREL,AR
72311,34.719877,-90.897962,AUBREY,AR
72312,34.5978,-90.7968,BARTON,AR
72313,35.4678,-90.215,BASSETT,AR
72315,35.925991,-89.917676,BLYTHEVILLE,AR
72315,35.925991,-89.917676,GOSNELL,AR
72316,35.9272,-89.9188,BLYTHEVILLE,AR
72319,35.9272,-89.9188,BLYTHEVILLE,AR
72319,35.9272,-89.9188,GOSNELL,AR
72320,34.764633,-90.545883,BRICKEYS,AR
72321,35.818518,-89.937514,BURDETTE,AR
72321,35.818518,-89.937514,TUKERTOWN,AR
72322,35.061156,-90.815471,CALDWELL,AR
72324,35.387053,-90.763079,BIRDEYE,AR
72324,35.387053,-90.763079,CHERRY VALLEY,AR
72325,35.3091,-90.2361,CLARKEDALE,AR
72326,35.111687,-90.898907,COLT,AR
72327,35.232817,-90.331238,CRAWFORDSVILLE,AR
72327,35.232817,-90.331238,CRAWFORDSVLLE,AR
72327,35.232817,-90.331238,JERICHO,AR
72328,34.131527,-90.977932,CRUMROD,AR
72329,35.621318,-90.005761,DRIVER,AR
72330,35.601699,-90.203862,DYESS,AR
72331,35.266812,-90.464212,EARLE,AR
72331,35.266812,-90.464212,TWIST,AR
72332,35.103643,-90.310961,EDMONDSON,AR
72333,34.305697,-90.855972,ELAINE,AR
72335,35.010683,-90.780484,FORREST CITY,AR
72336,35.0098,-90.7818,FORREST CITY,AR
72338,35.443275,-90.178015,FRENCHMAN BYU,AR
72338,35.443275,-90.178015,FRENCHMANS BAYOU,AR
72339,35.411831,-90.275373,GILMORE,AR
72340,34.935463,-91.027121,GOODWIN,AR
72341,34.903767,-90.761295,HAYNES,AR
72342,34.485028,-90.646367,HELENA,AR
72346,35.079258,-90.463993,BLACKFISH,AR
72346,35.079258,-90.463993,HETH,AR
72347,35.396138,-90.997035,HICKORY RIDGE,AR
72348,34.935197,-90.441538,HORSESHOE LAKE,AR
72348,34.935197,-90.441538,HORSESHOE LK,AR
72348,34.935197,-90.441538,HUGHES,AR
72350,35.512756,-90.145147,JOINER,AR
72351,35.673312,-90.097402,KEISER,AR
72352,34.6563,-90.7327,LA GRANGE,AR
72353,34.297754,-91.004035,LAMBROOK,AR
72354,35.624419,-90.3249,LEPANTO,AR
72355,34.554466,-90.76901,LEXA,AR
72358,35.777085,-89.892141,LUXORA,AR
72358,35.777085,-89.892141,TOMATO,AR
72359,35.013693,-90.723178,MADISON,AR
72360,34.764904,-90.777937,MARIANNA,AR
72364,35.200501,-90.202341,MARION,AR
72365,35.534421,-90.418924,MARKED TREE,AR
72366,34.550982,-90.944339,MARVELL,AR
72367,34.189902,-90.976945,MELLWOOD,AR
72368,34.805649,-91.00582,MORO,AR
72369,34.459854,-90.780224,ONEIDA,AR
72370,35.696385,-90.02631,OSCEOLA,AR
72372,34.981162,-90.965036,PALESTINE,AR
72373,35.292009,-90.587501,PARKIN,AR
72374,34.554559,-90.842316,POPLAR GROVE,AR
72376,35.102775,-90.318849,PROCTOR,AR
72377,35.679593,-90.34153,RIVERVALE,AR
72379,34.044682,-91.019405,SNOW LAKE,AR
72383,34.498519,-91.051675,TURNER,AR
72384,35.375704,-90.228488,TURRELL,AR
72386,35.473821,-90.360771,TYRONZA,AR
72387,35.328336,-90.771343,VANNDALE,AR
72389,34.358049,-90.883663,WABASH,AR
72390,34.546274,-90.658695,WEST HELENA,AR
72391,35.6174,-90.248,WEST RIDGE,AR
72392,34.929287,-91.098668,WHEATLEY,AR
72394,35.05102,-90.635214,ROUND POND,AR
72394,35.05102,-90.635214,WIDENER,AR
72395,35.585875,-90.047421,REVERIE TN,AR
72395,35.585875,-90.047421,WILSON,AR
72396,35.229779,-90.832375,WYNNE,AR
72401,35.844795,-90.684432,JONESBORO,AR
72402,35.8422,-90.7041,JONESBORO,AR
72403,35.8422,-90.7041,JONESBORO,AR
72404,35.781707,-90.745063,JONESBORO,AR
72410,35.930405,-91.076647,ALICIA,AR
72411,35.747274,-90.569003,BAY,AR
72412,36.128323,-90.691147,BEECH GROVE,AR
72413,36.323353,-90.810548,BIGGERS,AR
72414,35.823762,-90.374021,BLACK OAK,AR
72415,36.120567,-91.150458,BLACK ROCK,AR
72416,35.927057,-90.795891,BONO,AR
72417,35.92007,-90.570593,BROOKLAND,AR
72419,35.755308,-90.325817,CARAWAY,AR
72421,35.786094,-90.970732,CASH,AR
72422,36.410344,-90.564794,CORNING,AR
72424,36.384555,-90.73187,DATTO,AR
72425,36.21405,-90.74383,DELAPLAINE,AR
72426,35.855743,-90.043146,DELL,AR
72427,35.867472,-90.945372,EGYPT,AR
72428,35.744651,-90.222499,ETOWAH,AR
72429,35.49293,-90.958736,FISHER,AR
72430,36.334551,-90.190671,GREENWAY,AR
72431,35.650914,-91.076181,GRUBBS,AR
72432,35.555062,-90.717252,HARRISBURG,AR
72433,36.042319,-90.998271,HOXIE,AR
72434,36.21601,-91.158725,IMBODEN,AR
72435,36.315305,-90.579063,KNOBEL,AR
72435,36.315305,-90.579063,PEACH ORCHARD,AR
72436,36.205251,-90.499137,LAFE,AR
72436,36.205251,-90.499137,MARMADUKE,AR
72437,35.82847,-90.442479,LAKE CITY,AR
72438,35.941576,-90.226833,LEACHVILLE,AR
72439,36.07,-90.7477,LIGHT,AR
72439,36.07,-90.7477,WALNUT RIDGE,AR
72440,35.995653,-91.26055,LYNN,AR
72441,36.437727,-90.388163,MC DOUGAL,AR
72442,35.83821,-90.170293,MANILA,AR
72443,36.179815,-90.390823,MARMADUKE,AR
72444,36.422163,-90.882393,MAYNARD,AR
72445,35.972767,-91.023495,MINTURN,AR
72447,35.910391,-90.340166,MONETTE,AR
72449,36.167303,-90.815154,O KEAN,AR
72450,36.065711,-90.510209,PARAGOULD,AR
